id,link,house_name,address,price,area,length,width,price_per_square,bedroom,floor,toilet,house_type,furnishing_status,legal_status,priority_characteristics,living_size,direction,crawl_time
115437730,https://www.nhatot.com//mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/115437730.htm,"Hiếm ! Trần Cung nhà đẹp thang máy, ô tô đỗ, kinh doanh, 39m2*6T",,"6,1 tỷ",39 m²,,,"156,41 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",,Đã có sổ,,,,2024-05-01 08:13:40
114286522,https://www.nhatot.com//mua-ban-nha-dat-huyen-can-duoc-long-an/114286522.htm#px=SR-special_display_ad-[PO-13][PL-default],nhà chính chủ ngay kcn cầu tràm nhà riêng lẻ shr,,"1,85 tỷ",80 m²,,,"23,13 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Đông,2024-05-01 08:14:11
114286522,https://www.nhatot.com//mua-ban-nha-dat-huyen-can-duoc-long-an/114286522.htm#px=SR-special_display_ad-[PO-2][PL-default],nhà chính chủ ngay kcn cầu tràm nhà riêng lẻ shr,,"1,85 tỷ",80 m²,,,"23,13 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Đông,2024-05-01 08:14:13
114449067,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/114449067.htm,Bán căn hộ 1PN+ 48 m2 Dự án Vinhomes Smartcity Tây Mỗ,,"2,55 tỷ",48 m²,,,"53,13 triệu/m²",2 phòng,,,,Nội thất đầy đủ,Sổ hồng riêng,,,,2024-05-01 08:14:13
113374700,https://www.nhatot.com//mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/113374700.htm#px=SR-special_display_ad-[PO-11][PL-default],"Bán nhà Quang Trung Phường 10 Gò Vấp, ngang 5m x dài 14.5m, giá 6 tỷ",,6 tỷ,71.3 m²,,,"84,15 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Đông Nam,2024-05-01 08:14:44
111574032,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/111574032.htm,GẤP CHỦ NGỘP BÁN NHANH CĂN NHÀ SINCO P. BÌNH TRỊ ĐÔNG B  Q.BÌNH TÂN,,"6,45 tỷ",68 m²,,,"94,85 triệu/m²",5 phòng,5,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Nội thất cao cấp,Đã có sổ,,,,2024-05-01 08:14:45
113374700,https://www.nhatot.com//mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/113374700.htm#px=SR-special_display_ad-[PO-2][PL-default],"Bán nhà Quang Trung Phường 10 Gò Vấp, ngang 5m x dài 14.5m, giá 6 tỷ",,6 tỷ,71.3 m²,,,"84,15 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Đông Nam,2024-05-01 08:15:18
115385243,https://www.nhatot.com//mua-ban-dat-huyen-long-dien-ba-ria-vung-tau/115385243.htm#px=SR-special_display_ad-[PO-12][PL-default],Đất Phước Hưng sổ hồng xây dựng ngay . Ngang 7 dài 28,,"1,8 tỷ",190.5 m²,28 m,7 m,"9,45 triệu/m²",,,,,,Đã có sổ,Hẻm xe hơi,,Nam,2024-05-01 08:15:19
114742044,https://www.nhatot.com//mua-ban-can-ho-chung-cu-thanh-pho-thu-duc-tp-ho-chi-minh/114742044.htm,BÁN LỖ STUDIO ORIGAMI FULL NỘI THẤT VIEW CÁ KOI,,"1,57 tỷ",30 m²,,,"52,33 triệu/m²",1 phòng,,1 phòng,,Nội thất cao cấp,Hợp đồng mua bán,,,,2024-05-01 08:15:19
115504276,https://www.nhatot.com//mua-ban-nha-dat-quan-12-tp-ho-chi-minh/115504276.htm,"Bán nhà 3 tầng 120m2, đường 2 xe tải tránh ngay Metro Q12",,"8,7 tỷ",120 m²,,,"72,5 triệu/m²",5 phòng,3,5 phòng,"Nhà ngõ, hẻm",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:15:51
115388717,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115388717.htm,Bình Trị Đông - Lê Văn Quới - 3 tầng - hẻm 5m nhà 1/ sát mặt tiền 4ty5,,"4,5 tỷ",50 m²,,4 m,90 triệu/m²,3 phòng,3,3 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,,2024-05-01 08:15:52
115504265,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115504265.htm,Nhà chính chủ diện tích 4*12,,"3,85 tỷ",48 m²,12 m,4 m,"80,21 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,,2024-05-01 08:15:53
115321196,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115321196.htm,Bán nhà,,690 triệu,11.8 m²,,,"58,47 triệu/m²",1 phòng,1,2 phòng,"Nhà ngõ, hẻm",,Sổ chung / công chứng vi bằng,,,Tây,2024-05-01 08:15:53
115504256,https://www.nhatot.com//mua-ban-nha-dat-huyen-chuong-my-ha-noi/115504256.htm,"Chính chủ không qua môi giới cần bán căn nhà cấp 4 mới, có sổ.",,4 tỷ,111.8398 m²,,4.8 m,"35,77 triệu/m²",2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Bắc,2024-05-01 08:16:26
114770821,https://www.nhatot.com//mua-ban-dat-huyen-thach-that-ha-noi/114770821.htm,NHỈNH TỈ CÓ NGAY 60M FULL THỔ ĐƯỜNG Ô TÔ NGAY ĐẠI LỘ TL CÁCH HN 20KM,,"1,2 tỷ",57 m²,,,"21,05 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:16:26
